endpoint	stratum	holdout	candidate	inner_mean_AUROC	inner_mean_AUPRC	inner_mean_balanced_accuracy	selection_score
strict_recist	pan_cancer_response_all	GSE165252	module_logistic_l2_C0.25	0.6309797790569368	0.6238999485104256	0.6072080128719622	0.6925351771260562
strict_recist	pan_cancer_response_all	GSE165252	module_logistic_l2_C1	0.624221051216433	0.6184679466073608	0.6069216155523169	0.6854905293244169
strict_recist	pan_cancer_response_all	GSE168204	module_prior_composite	0.6697546129024085	0.6455803757854904	0.6091478211831513	0.7324910227508405
strict_recist	pan_cancer_response_all	GSE168204	module_positive_composite	0.6783397058350241	0.6567907318998218	0.6463816853744115	0.7434983266987357
strict_recist	pan_cancer_response_all	GSE168204	module_logistic_l1_C0.05	0.6831148538008895	0.6668832168875715	0.6055589687059836	0.7467369630805673
strict_recist	pan_cancer_response_all	GSE168204	module_logistic_l1_C0.25	0.6536013570840071	0.6445442787305862	0.6263589228139472	0.7171465171612338
strict_recist	pan_cancer_response_all	GSE168204	module_logistic_l1_C1	0.678819824871003	0.6728099155402563	0.6495517965392754	0.7449379104749796
strict_recist	pan_cancer_response_all	GSE168204	module_logistic_l2_C0.05	0.6650156069269263	0.6497179468205485	0.6353843463424134	0.7292707215850744
strict_recist	pan_cancer_response_all	GSE168204	module_logistic_l2_C0.25	0.6855351064588278	0.6765255907500549	0.6318221561881516	0.750952493805738
strict_recist	pan_cancer_response_all	GSE168204	module_logistic_l2_C1	0.6837021020152478	0.6740317651496923	0.6431295008043196	0.7495601653129484
strict_recist	pan_cancer_response_all	GSE176307	module_prior_composite	0.6415578641174243	0.6463238477784509	0.6068452862567774	0.7042163208191857
strict_recist	pan_cancer_response_all	GSE176307	module_positive_composite	0.6633143580890881	0.6637986643126504	0.6158296707908542	0.7272957748442634
strict_recist	pan_cancer_response_all	GSE176307	module_logistic_l1_C0.05	0.6592256446029094	0.6625913056433048	0.593703889164848	0.7220404043433171
strict_recist	pan_cancer_response_all	GSE176307	module_logistic_l1_C0.25	0.6440783440382254	0.6596441521939488	0.5928362034189765	0.7067023618188716
strict_recist	pan_cancer_response_all	GSE176307	module_logistic_l1_C1	0.6472732315051053	0.6617883550640677	0.6109065208905723	0.7109079753028373
strict_recist	pan_cancer_response_all	GSE176307	module_logistic_l2_C0.05	0.6436070909056876	0.6597909255314944	0.6083215588711904	0.7070127151258218
strict_recist	pan_cancer_response_all	GSE176307	module_logistic_l2_C0.25	0.6367943164154432	0.6572855803520865	0.636669166267062	0.7014920537464007
strict_recist	pan_cancer_response_all	GSE176307	module_logistic_l2_C1	0.6476562656978593	0.6655819995636562	0.6299475545454504	0.7124327434033146
strict_recist	pan_cancer_response_all	GSE67501	module_prior_composite	0.6729088660566617	0.63708568603832	0.6260217809119702	0.7360642394041761
strict_recist	pan_cancer_response_all	GSE67501	module_positive_composite	0.6733539508492691	0.6447347292964667	0.6282323102397422	0.7370023028260796
strict_recist	pan_cancer_response_all	GSE67501	module_logistic_l1_C0.05	0.6708145445969058	0.644588984455025	0.6227488732566564	0.7341814374824899
strict_recist	pan_cancer_response_all	GSE67501	module_logistic_l1_C0.25	0.6663044233029034	0.6395745108448742	0.6325439987251895	0.7299103487814066
strict_recist	pan_cancer_response_all	GSE67501	module_logistic_l1_C1	0.6888200093334309	0.6618632683552715	0.6388755120394615	0.7538569483531675
strict_recist	pan_cancer_response_all	GSE67501	module_logistic_l2_C0.05	0.6755693124750273	0.6458853959836345	0.628103458006538	0.7392687551745358
strict_recist	pan_cancer_response_all	GSE67501	module_logistic_l2_C0.25	0.6895554038888693	0.6616887688684702	0.6424246752945071	0.754761076097018
strict_recist	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	0.6892749342324459	0.6632913624080528	0.6470019277521943	0.7547895987404583
strict_recist	pan_cancer_response_all	GSE78220	module_prior_composite	0.6505081898098316	0.6266826721766594	0.5986858794771632	0.7117766173925227
strict_recist	pan_cancer_response_all	GSE78220	module_positive_composite	0.6703953709676124	0.6448512488114825	0.6099002059818942	0.7331329437072812
strict_recist	pan_cancer_response_all	GSE78220	module_logistic_l1_C0.05	0.6734767670585905	0.6496877570722162	0.6037112271292859	0.7361467162686657
strict_recist	pan_cancer_response_all	GSE78220	module_logistic_l1_C0.25	0.6688131750046028	0.6477515664982916	0.6321570868251456	0.7328086076707746
strict_recist	pan_cancer_response_all	GSE78220	module_logistic_l1_C1	0.670143759411144	0.646727142079781	0.6368623033363671	0.7343232316819515
strict_recist	pan_cancer_response_all	GSE78220	module_logistic_l2_C0.05	0.6602359782027829	0.6410693732660118	0.6321390893315457	0.7238964013326608
strict_recist	pan_cancer_response_all	GSE78220	module_logistic_l2_C0.25	0.6669066415546131	0.643810442148379	0.628432620274331	0.7305187946757485
strict_recist	pan_cancer_response_all	GSE78220	module_logistic_l2_C1	0.6698905028679776	0.6450164652667223	0.6328396351832641	0.7337833078904769
strict_recist	pan_cancer_response_all	GSE91061	module_prior_composite	0.6502141694489215	0.6305631792936647	0.5781406552175453	0.710649361174482
strict_recist	pan_cancer_response_all	GSE91061	module_positive_composite	0.6613138170700049	0.638910553472291	0.63687169018347	0.725102929252793
strict_recist	pan_cancer_response_all	GSE91061	module_logistic_l1_C0.05	0.6630714701946852	0.6486434226739294	0.6311504335072959	0.7270611630037465
strict_recist	pan_cancer_response_all	GSE91061	module_logistic_l1_C0.25	0.6401468609468554	0.6338390582967304	0.6155022111378716	0.7026139244185854
strict_recist	pan_cancer_response_all	GSE91061	module_logistic_l1_C1	0.6450523325286877	0.6370095799232585	0.6177723398493327	0.7077914285173171
strict_recist	pan_cancer_response_all	GSE91061	module_logistic_l2_C0.05	0.6449592543531104	0.6361562981971409	0.6074472339207785	0.7071394309590064
strict_recist	pan_cancer_response_all	GSE91061	module_logistic_l2_C0.25	0.6602682320490645	0.6652963138334639	0.62609310405245	0.7248377029433601
strict_recist	pan_cancer_response_all	GSE91061	module_logistic_l2_C1	0.6539207746899602	0.6605803187656808	0.6385319045681735	0.7188763858566529
strict_recist	pan_cancer_response_all	GSE93157	module_prior_composite	0.6555538073222926	0.6288268573442163	0.6120587196532167	0.7175980861721643
strict_recist	pan_cancer_response_all	GSE93157	module_positive_composite	0.6652637651728764	0.6414304058825097	0.6221362594363412	0.728442098438819
strict_recist	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	0.6632165031116632	0.642139873800632	0.6217716047325711	0.7264120770383233
strict_recist	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.25	0.6491535497113404	0.6401117123437903	0.6186192045210497	0.7120900955545824
strict_recist	pan_cancer_response_all	GSE93157	module_logistic_l1_C1	0.6501470837469872	0.635322988980442	0.6405409407095107	0.7139402802314848
strict_recist	pan_cancer_response_all	GSE93157	module_logistic_l2_C0.05	0.6554225051496788	0.6390342037140491	0.6231264619694835	0.7185305384338554
strict_recist	pan_cancer_response_all	GSE93157	module_logistic_l2_C0.25	0.6571793597835176	0.6537696871396759	0.6247760760591974	0.7211066479434612
strict_recist	pan_cancer_response_all	GSE93157	module_logistic_l2_C1	0.6578955775502533	0.6519119391013272	0.6219957432169451	0.7215909616661669
strict_recist	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_prior_composite	0.6568848900326857	0.6304748526646382	0.6052852376882147	0.7186728945503283
strict_recist	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_positive_composite	0.6673679368632551	0.640570139223076	0.6309720704795025	0.7309450473483841
strict_recist	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_logistic_l1_C0.05	0.6739360188560853	0.6509367067791753	0.6080267913016564	0.7368841937601269
strict_recist	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_logistic_l1_C0.25	0.6418317127751934	0.6242336102771968	0.6123042543411626	0.7036586060061113
strict_recist	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_logistic_l1_C1	0.6603284185293431	0.6500591587943971	0.6371670150580417	0.7246897272219651
strict_recist	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_logistic_l2_C0.05	0.6570417367539026	0.6331678286395731	0.6220891149792306	0.7198045839348428
strict_recist	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_logistic_l2_C0.25	0.6579672630173896	0.6492811079524314	0.6340804993866845	0.7221353433843454
strict_recist	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_logistic_l2_C1	0.6545345324641059	0.6426442816885951	0.6149194068560266	0.717412716891337
strict_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_prior_composite	0.6417733349211306	0.6036796618032717	0.6014491313393207	0.7020297745782602
strict_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_positive_composite	0.6507654282607465	0.6157666667327019	0.6159316929152379	0.7123503462431434
strict_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	0.6603287844209321	0.6273817993726947	0.6134284462330919	0.7223692967012214
strict_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.25	0.6249970979236329	0.6046854675609299	0.6056144340370042	0.6855120930035297
strict_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C1	0.6389915242945157	0.6254026946906787	0.6151331184569145	0.7010183149518953
strict_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l2_C0.05	0.6346072314871395	0.6080349168874206	0.6129394991004059	0.6956559522865309
strict_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l2_C0.25	0.6466214688864478	0.6274648198142752	0.6335289383233226	0.7096711567933276
strict_recist	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l2_C1	0.6425194223996525	0.6250449390079031	0.6141638291255561	0.7044798608063255
strict_recist	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_prior_composite	0.6366162113429544	0.6111353508196126	0.5777933934471446	0.6960626485562922
strict_recist	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_positive_composite	0.6513397808087833	0.6251741932228116	0.6002702495254664	0.7126120029461971
strict_recist	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_logistic_l1_C0.05	0.6487374673140623	0.6286520114060296	0.5922904530695884	0.7097845905378433
strict_recist	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_logistic_l1_C0.25	0.6242303690707143	0.6148677769101659	0.6017245166962192	0.6850599837510335
strict_recist	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_logistic_l1_C1	0.6335446315150772	0.620035624542624	0.6201470042099643	0.6955537629527065
strict_recist	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_logistic_l2_C0.05	0.6298866868826359	0.6193580406076644	0.6101756775826275	0.6913633727921505
strict_recist	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_logistic_l2_C0.25	0.6386616034810142	0.6371600153411788	0.6234543994291243	0.7016923242195293
strict_recist	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_logistic_l2_C1	0.6414502242704957	0.640981560632318	0.6230832350010544	0.7046534640521643
strict_recist	pan_cancer_without_secondary	GSE115821	module_prior_composite	0.6469265475186818	0.6217711059775961	0.5656406502645205	0.7062971353307876
strict_recist	pan_cancer_without_secondary	GSE115821	module_positive_composite	0.6398799052238189	0.6263951263371783	0.6152225962378306	0.7019607913525693
strict_recist	pan_cancer_without_secondary	GSE115821	module_logistic_l1_C0.05	0.6390550802982629	0.6259834765334579	0.5537854219309843	0.6980435252214849
strict_recist	pan_cancer_without_secondary	GSE115821	module_logistic_l1_C0.25	0.5999123126608625	0.5996894472097117	0.5687508433556103	0.6583343271891287
strict_recist	pan_cancer_without_secondary	GSE115821	module_logistic_l1_C1	0.605097467922499	0.5841513806066233	0.5886924768749171	0.663739660796576
strict_recist	pan_cancer_without_secondary	GSE115821	module_logistic_l2_C0.05	0.6075555811412612	0.5854399837661797	0.6022575309671342	0.6669404568779269
strict_recist	pan_cancer_without_secondary	GSE115821	module_logistic_l2_C0.25	0.6005813089156165	0.5810452706815639	0.5722012488047417	0.6582436348899318
strict_recist	pan_cancer_without_secondary	GSE115821	module_logistic_l2_C1	0.5917835648720206	0.57539380548859	0.5602894981399683	0.6485677300534485
strict_recist	pan_cancer_without_secondary	GSE136961	module_prior_composite	0.6182228438149782	0.5905938573003475	0.5394588270986305	0.6747254780349271
strict_recist	pan_cancer_without_secondary	GSE136961	module_positive_composite	0.6306206459645598	0.6035317859738379	0.5606238190379005	0.6888284262151467
strict_recist	pan_cancer_without_secondary	GSE136961	module_logistic_l1_C0.05	0.6385221793751623	0.6007652254298801	0.553214967444832	0.696221189018898
strict_recist	pan_cancer_without_secondary	GSE136961	module_logistic_l1_C0.25	0.5846329877452319	0.5656849802539204	0.5413330607920106	0.6399838897975284
strict_recist	pan_cancer_without_secondary	GSE136961	module_logistic_l1_C1	0.578580908620512	0.572077600143649	0.5230513367584742	0.6333373554656181
strict_recist	pan_cancer_without_secondary	GSE136961	module_logistic_l2_C0.05	0.5800663644932204	0.5741297254620155	0.5624842443988259	0.6368970629862625
strict_recist	pan_cancer_without_secondary	GSE136961	module_logistic_l2_C0.25	0.5878608193187577	0.5761236995824295	0.5286763367584741	0.6431008211358028
strict_recist	pan_cancer_without_secondary	GSE136961	module_logistic_l2_C1	0.5798220201782938	0.5675457278319735	0.5266346196139504	0.6345310375505899
strict_recist	pan_cancer_without_secondary	GSE140901	module_prior_composite	0.6094265475186817	0.5774853916918818	0.5333065100867104	0.6649661426076113
strict_recist	pan_cancer_without_secondary	GSE140901	module_positive_composite	0.6127965718904858	0.5769506818927338	0.5707314664525832	0.6701806793077516
strict_recist	pan_cancer_without_secondary	GSE140901	module_logistic_l1_C0.05	0.6110490905227631	0.5733039306169626	0.5271448653756339	0.666071530322393
strict_recist	pan_cancer_without_secondary	GSE140901	module_logistic_l1_C0.25	0.5722201820291567	0.5576516667756619	0.543488771000816	0.6272772039179806
strict_recist	pan_cancer_without_secondary	GSE140901	module_logistic_l1_C1	0.5728104676362813	0.5601453583285295	0.5494408327694645	0.6282897771911811
strict_recist	pan_cancer_without_secondary	GSE140901	module_logistic_l2_C0.05	0.5760545162843254	0.5680504280778789	0.5850348397244125	0.63370877967444
strict_recist	pan_cancer_without_secondary	GSE140901	module_logistic_l2_C0.25	0.5764392051869918	0.563786972281776	0.5725201037755259	0.6332545589898569
strict_recist	pan_cancer_without_secondary	GSE140901	module_logistic_l2_C1	0.5650555393308253	0.5544437304268982	0.5596712577153626	0.6207612887379383
strict_recist	pan_cancer_without_secondary	GSE145996	module_prior_composite	0.6394265475186819	0.5838258220948123	0.6005017613756316	0.6986429266922041
strict_recist	pan_cancer_without_secondary	GSE145996	module_positive_composite	0.6515465718904856	0.5948294697715217	0.6152216748166306	0.7120491291198933
strict_recist	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	0.6660490905227632	0.6037812657817978	0.6091075104267347	0.7266935293331898
strict_recist	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.25	0.6204632368242112	0.5745147780009674	0.5736085806015102	0.6778694047543351
strict_recist	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C1	0.6158774822880976	0.582425793284007	0.5801149870465598	0.674004521304626
strict_recist	pan_cancer_without_secondary	GSE145996	module_logistic_l2_C0.05	0.6184100180751859	0.5894987143453376	0.6215136994054713	0.6789606387627264
strict_recist	pan_cancer_without_secondary	GSE145996	module_logistic_l2_C0.25	0.6173058200618502	0.5813248799744983	0.6053479771443506	0.6766394629177926
strict_recist	pan_cancer_without_secondary	GSE145996	module_logistic_l2_C1	0.6167184935747224	0.584611813423661	0.5244717767273102	0.672172673082271
strict_recist	pan_cancer_without_secondary	GSE168204	module_prior_composite	0.6571117327038669	0.6225165836012987	0.592585094708965	0.71786681661938
strict_recist	pan_cancer_without_secondary	GSE168204	module_positive_composite	0.6630280533719672	0.6312345963882067	0.6427601902227931	0.7267277927025172
strict_recist	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	0.6690644399960813	0.6400660163408076	0.5764034511516682	0.7298879133707051
strict_recist	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.25	0.6328288534215722	0.6018644133150245	0.6121226745082986	0.6935282078127385
strict_recist	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C1	0.635397112005705	0.6126035884560483	0.5968794479498193	0.6958712638259984
strict_recist	pan_cancer_without_secondary	GSE168204	module_logistic_l2_C0.05	0.6384129469073825	0.61968197220644	0.6041659491320013	0.6996053429743045
strict_recist	pan_cancer_without_secondary	GSE168204	module_logistic_l2_C0.25	0.6383061248830822	0.6147183769382493	0.588161202030762	0.6984501038315328
strict_recist	pan_cancer_without_secondary	GSE168204	module_logistic_l2_C1	0.6372534819910769	0.6183867533447802	0.5446858618039272	0.6954071127485122
strict_recist	pan_cancer_without_secondary	GSE176307	module_prior_composite	0.6204559592833876	0.6234830971921472	0.5903224165702958	0.6811462349715098
strict_recist	pan_cancer_without_secondary	GSE176307	module_positive_composite	0.6434951013022504	0.6403449085248837	0.5312414559781995	0.7020744195274046
strict_recist	pan_cancer_without_secondary	GSE176307	module_logistic_l1_C0.05	0.6339521406316957	0.6346371278389167	0.5761979349273696	0.69449389377001
strict_recist	pan_cancer_without_secondary	GSE176307	module_logistic_l1_C0.25	0.6080963227177619	0.6183078589431287	0.5503912219353019	0.6665312767616834
strict_recist	pan_cancer_without_secondary	GSE176307	module_logistic_l1_C1	0.5991898644935614	0.6344550052348085	0.5690597507781678	0.6593656022942102
strict_recist	pan_cancer_without_secondary	GSE176307	module_logistic_l2_C0.05	0.5887097741052999	0.6057676046447273	0.5741934455584045	0.6477078266154565
strict_recist	pan_cancer_without_secondary	GSE176307	module_logistic_l2_C0.25	0.5919021550451559	0.6333056002885704	0.571463596932014	0.652140614906185
strict_recist	pan_cancer_without_secondary	GSE176307	module_logistic_l2_C1	0.5931839392863815	0.6354976513348778	0.5476063985069352	0.6523391417784721
strict_recist	pan_cancer_without_secondary	GSE67501	module_prior_composite	0.6612122618043961	0.611473486929977	0.6062160470899174	0.7220967385053908
strict_recist	pan_cancer_without_secondary	GSE67501	module_positive_composite	0.6565465718904857	0.615561793003845	0.6162140454490941	0.7181353638131327
strict_recist	pan_cancer_without_secondary	GSE67501	module_logistic_l1_C0.05	0.6474789250560459	0.6092073733590027	0.5827117300525391	0.7070748802266229
strict_recist	pan_cancer_without_secondary	GSE67501	module_logistic_l1_C0.25	0.621127505956434	0.573966026659566	0.5878132087625144	0.6792164677275381
strict_recist	pan_cancer_without_secondary	GSE67501	module_logistic_l1_C1	0.6326551714201002	0.5938601860721717	0.5776268020020427	0.691229520823811
strict_recist	pan_cancer_without_secondary	GSE67501	module_logistic_l2_C0.05	0.6349602371950486	0.6078730295260175	0.599313847825659	0.6953195810626325
strict_recist	pan_cancer_without_secondary	GSE67501	module_logistic_l2_C0.25	0.6380249398363753	0.6007973234457673	0.5582326965337685	0.6959764408353522
strict_recist	pan_cancer_without_secondary	GSE67501	module_logistic_l2_C1	0.6394966420657562	0.6011744883837149	0.5522334499625237	0.6971670389830682
strict_recist	pan_cancer_without_secondary	GSE78220	module_prior_composite	0.6320913826835171	0.5979495689098184	0.5617929701668405	0.6900785096373501
strict_recist	pan_cancer_without_secondary	GSE78220	module_positive_composite	0.6527004180443319	0.6157132683733655	0.6211032154385728	0.7145412422349288
strict_recist	pan_cancer_without_secondary	GSE78220	module_logistic_l1_C0.05	0.6515430309441083	0.6133345549627613	0.562235961574719	0.7103215567709823
strict_recist	pan_cancer_without_secondary	GSE78220	module_logistic_l1_C0.25	0.6393530829077205	0.6027064095633647	0.5836016239263532	0.6986684845822064
strict_recist	pan_cancer_without_secondary	GSE78220	module_logistic_l1_C1	0.6342909124643045	0.5931834275694992	0.5825119018056208	0.6930756789330604
strict_recist	pan_cancer_without_secondary	GSE78220	module_logistic_l2_C0.05	0.6088659282636927	0.5868029327960576	0.5814449678448407	0.6672783232957376
strict_recist	pan_cancer_without_secondary	GSE78220	module_logistic_l2_C0.25	0.6139439281032122	0.5777217528810461	0.584410878787718	0.6720505596866504
strict_recist	pan_cancer_without_secondary	GSE78220	module_logistic_l2_C1	0.6258310966804548	0.5895669359746689	0.5803060194526798	0.6843247444518221
strict_recist	pan_cancer_without_secondary	GSE91061	module_prior_composite	0.631709156214334	0.6029942281619252	0.5578844390843962	0.6897530895766502
strict_recist	pan_cancer_without_secondary	GSE91061	module_positive_composite	0.6408943979774422	0.6079903644324164	0.6221198171320276	0.7023999070556644
strict_recist	pan_cancer_without_secondary	GSE91061	module_logistic_l1_C0.05	0.648017273098142	0.6138685221397773	0.5834622593045781	0.7078838121703599
strict_recist	pan_cancer_without_secondary	GSE91061	module_logistic_l1_C0.25	0.606992995737858	0.6052110822700596	0.5330686694730012	0.663906983325011
strict_recist	pan_cancer_without_secondary	GSE91061	module_logistic_l1_C1	0.593107537547493	0.5927958528122412	0.5745411047871147	0.6514743854274607
strict_recist	pan_cancer_without_secondary	GSE91061	module_logistic_l2_C0.05	0.5950229663623092	0.5913275966357453	0.5672008696912614	0.6529493896786596
strict_recist	pan_cancer_without_secondary	GSE91061	module_logistic_l2_C0.25	0.5949065791059626	0.5926423040852724	0.5224127222669978	0.6506593304235762
strict_recist	pan_cancer_without_secondary	GSE91061	module_logistic_l2_C1	0.5836935775481334	0.5870469401493746	0.5206918931423843	0.6390805192127214
strict_recist	pan_cancer_without_secondary	GSE93157	module_prior_composite	0.6386506854497164	0.6007370096276422	0.5478717668490856	0.6960811242735528
strict_recist	pan_cancer_without_secondary	GSE93157	module_positive_composite	0.6460293305111754	0.6112661725657007	0.6120629889284822	0.7071957885858845
strict_recist	pan_cancer_without_secondary	GSE93157	module_logistic_l1_C0.05	0.625280778097779	0.6010614610777585	0.5763559713476425	0.6841516497190491
strict_recist	pan_cancer_without_secondary	GSE93157	module_logistic_l1_C0.25	0.6047062393480148	0.5813454297634918	0.5728587717284884	0.6624164494226138
strict_recist	pan_cancer_without_secondary	GSE93157	module_logistic_l1_C1	0.6127125654849357	0.59602368625224	0.5614392983327228	0.6705857147141838
strict_recist	pan_cancer_without_secondary	GSE93157	module_logistic_l2_C0.05	0.5971601681339281	0.5736826585360291	0.5873066207061362	0.6552096320960364
strict_recist	pan_cancer_without_secondary	GSE93157	module_logistic_l2_C0.25	0.6133864261810066	0.5965303831940452	0.574252220060118	0.6719255563437148
strict_recist	pan_cancer_without_secondary	GSE93157	module_logistic_l2_C1	0.6100468423179672	0.5905757542333369	0.5477798780428677	0.6669646239317775
strict_recist	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_prior_composite	0.6140318106765765	0.5777380511456575	0.5520624338902516	0.670521834928372
strict_recist	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_positive_composite	0.6279281508378541	0.5901330961080933	0.5634978735179922	0.6856096993191585
strict_recist	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_logistic_l1_C0.05	0.6241721760142698	0.5888453740150542	0.588378202220803	0.6830333548260626
strict_recist	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_logistic_l1_C0.25	0.5680292691068278	0.5499531318043631	0.5343828808769501	0.6222460697408935
strict_recist	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_logistic_l1_C1	0.5659461772718288	0.5645219454331838	0.5764849207183739	0.6229965205794067
strict_recist	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_logistic_l2_C0.05	0.5788893414318661	0.5630315058667517	0.563899311589088	0.6352358823046581
strict_recist	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_logistic_l2_C0.25	0.5675336463824756	0.5629545422650822	0.5656587712930865	0.623964312060384
strict_recist	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_logistic_l2_C1	0.5587728859098965	0.5587246305177651	0.5679841037249098	0.6151083226220303
strict_recist	secondary_confounded_transfer	GSE165252	module_prior_composite	0.6335695886533471	0.6009607456939186	0.5653551366041096	0.6918853827682485
strict_recist	secondary_confounded_transfer	GSE165252	module_positive_composite	0.6423150653549871	0.6103592057610712	0.6113637478481856	0.7034012130354499
strict_recist	secondary_confounded_transfer	GSE165252	module_logistic_l1_C0.05	0.6401110491936983	0.6080903179628853	0.5771205402848754	0.6993715921060863
strict_recist	secondary_confounded_transfer	GSE165252	module_logistic_l1_C0.25	0.5968616293505852	0.5823114226590076	0.5729053223047228	0.6546224665987717
strict_recist	secondary_confounded_transfer	GSE165252	module_logistic_l1_C1	0.6054538775903616	0.590939939735744	0.5712241330387365	0.6635620812290857
strict_recist	secondary_confounded_transfer	GSE165252	module_logistic_l2_C0.05	0.6089610336151732	0.5955492489243217	0.5863832820755192	0.6680576601651652
strict_recist	secondary_confounded_transfer	GSE165252	module_logistic_l2_C0.25	0.6039080534365786	0.5892277845287471	0.5750902144976973	0.6621239533879009
strict_recist	secondary_confounded_transfer	GSE165252	module_logistic_l2_C1	0.6008841634244733	0.5901876949253229	0.5349027780654653	0.6571386870740127
strict_recist	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_prior_composite	0.6335695886533471	0.6009607456939186	0.5653551366041096	0.6918853827682485
strict_recist	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_positive_composite	0.6423150653549871	0.6103592057610712	0.6113637478481856	0.7034012130354499
strict_recist	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	0.6401110491936983	0.6080903179628853	0.5771205402848754	0.6993715921060863
strict_recist	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.25	0.5968616293505852	0.5823114226590076	0.5729053223047228	0.6546224665987717
strict_recist	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_logistic_l1_C1	0.6054538775903616	0.590939939735744	0.5712241330387365	0.6635620812290857
strict_recist	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_logistic_l2_C0.05	0.6089610336151732	0.5955492489243217	0.5863832820755192	0.6680576601651652
strict_recist	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_logistic_l2_C0.25	0.6039080534365786	0.5892277845287471	0.5750902144976973	0.6621239533879009
strict_recist	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_logistic_l2_C1	0.6008841634244733	0.5901876949253229	0.5349027780654653	0.6571386870740127
strict_recist	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_prior_composite	0.6335695886533471	0.6009607456939186	0.5653551366041096	0.6918853827682485
strict_recist	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_positive_composite	0.6423150653549871	0.6103592057610712	0.6113637478481856	0.7034012130354499
strict_recist	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_logistic_l1_C0.05	0.6401110491936983	0.6080903179628853	0.5771205402848754	0.6993715921060863
strict_recist	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_logistic_l1_C0.25	0.5968616293505852	0.5823114226590076	0.5729053223047228	0.6546224665987717
strict_recist	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_logistic_l1_C1	0.6054538775903616	0.590939939735744	0.5712241330387365	0.6635620812290857
strict_recist	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_logistic_l2_C0.05	0.6089610336151732	0.5955492489243217	0.5863832820755192	0.6680576601651652
strict_recist	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_logistic_l2_C0.25	0.6039080534365786	0.5892277845287471	0.5750902144976973	0.6621239533879009
strict_recist	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_logistic_l2_C1	0.6008841634244733	0.5901876949253229	0.5349027780654653	0.6571386870740127
