endpoint	stratum	holdout	selected_model	feature	weight	weight_type
clinical_benefit	pan_cancer_response_all	GSE140901	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.27079882326328975	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE140901	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE140901	module_logistic_l1_C0.05	exhaustion_checkpoint	0.013073028867168459	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE140901	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE140901	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE140901	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE140901	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE140901	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
clinical_benefit	pan_cancer_response_all	GSE145996	module_logistic_l2_C1	ifn_t_cell_inflamed	0.43148349192687663	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE145996	module_logistic_l2_C1	cytotoxic_cd8	-0.24245743944068976	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE145996	module_logistic_l2_C1	exhaustion_checkpoint	0.4176458128651475	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE145996	module_logistic_l2_C1	antigen_presentation	0.048326520267207	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE145996	module_logistic_l2_C1	myeloid_suppression	-0.019292151133705956	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE145996	module_logistic_l2_C1	stromal_exclusion	-0.12272398867889038	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE145996	module_logistic_l2_C1	trm_tls	-0.18501262988052858	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE145996	module_logistic_l2_C1	intercept	0.004342321576519368	scaled_logistic_intercept
clinical_benefit	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.17880203122283903	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	exhaustion_checkpoint	0.08712218672640244	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE165252	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
clinical_benefit	pan_cancer_response_all	GSE168204	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.21279560658645783	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE168204	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE168204	module_logistic_l1_C0.05	exhaustion_checkpoint	0.12404976673288431	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE168204	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE168204	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE168204	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE168204	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE168204	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
clinical_benefit	pan_cancer_response_all	GSE176307	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_response_all	GSE176307	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_response_all	GSE176307	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_response_all	GSE176307	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_response_all	GSE176307	module_positive_composite	trm_tls	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_response_all	GSE176307	module_positive_composite	calibration_intercept	0.010268401354820957	platt
clinical_benefit	pan_cancer_response_all	GSE176307	module_positive_composite	calibration_slope	0.4801512154053442	platt
clinical_benefit	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	ifn_t_cell_inflamed	0.3465736656305449	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	cytotoxic_cd8	-0.19458063991848995	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	exhaustion_checkpoint	0.3821294043549802	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	antigen_presentation	0.11529815622847399	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	myeloid_suppression	-0.0247906363215493	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	stromal_exclusion	-0.13628032862823802	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	trm_tls	-0.15252181900789075	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE67501	module_logistic_l2_C1	intercept	0.004961963045650633	scaled_logistic_intercept
clinical_benefit	pan_cancer_response_all	GSE78220	module_logistic_l2_C1	ifn_t_cell_inflamed	0.4568538713079948	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE78220	module_logistic_l2_C1	cytotoxic_cd8	-0.18889837739524223	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE78220	module_logistic_l2_C1	exhaustion_checkpoint	0.4670543456160973	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE78220	module_logistic_l2_C1	antigen_presentation	-0.05568767663356471	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE78220	module_logistic_l2_C1	myeloid_suppression	-0.02329397163324327	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE78220	module_logistic_l2_C1	stromal_exclusion	-0.05851568203693824	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE78220	module_logistic_l2_C1	trm_tls	-0.20285128900623872	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE78220	module_logistic_l2_C1	intercept	0.006886390046128028	scaled_logistic_intercept
clinical_benefit	pan_cancer_response_all	GSE91061	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.25264940119420376	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE91061	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE91061	module_logistic_l1_C0.05	exhaustion_checkpoint	0.04733383498638766	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE91061	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE91061	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE91061	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE91061	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE91061	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
clinical_benefit	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.19929508379569028	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	exhaustion_checkpoint	0.11011479240422184	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	antigen_presentation	0.008607668026198924	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	GSE93157	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
clinical_benefit	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.2766204736880071	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_logistic_l1_C0.05	exhaustion_checkpoint	0.007558958052850434	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	PHS000452_LIU_LIKE_PRE	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
clinical_benefit	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.17636114171663295	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	exhaustion_checkpoint	0.12046733619464235	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_response_all	PRJEB23709_COMBO_PRE	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
clinical_benefit	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_positive_composite	trm_tls	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_positive_composite	calibration_intercept	0.0	platt
clinical_benefit	pan_cancer_response_all	PRJEB23709_PD1_PRE	module_positive_composite	calibration_slope	0.4493473386655668	platt
clinical_benefit	pan_cancer_without_secondary	GSE115821	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
clinical_benefit	pan_cancer_without_secondary	GSE115821	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
clinical_benefit	pan_cancer_without_secondary	GSE115821	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
clinical_benefit	pan_cancer_without_secondary	GSE115821	module_prior_composite	antigen_presentation	0.5	fixed_prior
clinical_benefit	pan_cancer_without_secondary	GSE115821	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
clinical_benefit	pan_cancer_without_secondary	GSE115821	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
clinical_benefit	pan_cancer_without_secondary	GSE115821	module_prior_composite	trm_tls	0.25	fixed_prior
clinical_benefit	pan_cancer_without_secondary	GSE115821	module_prior_composite	calibration_intercept	-0.002893246578965518	platt
clinical_benefit	pan_cancer_without_secondary	GSE115821	module_prior_composite	calibration_slope	0.2194372647358282	platt
clinical_benefit	pan_cancer_without_secondary	GSE136961	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	GSE136961	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	GSE136961	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	GSE136961	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	GSE136961	module_positive_composite	trm_tls	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	GSE136961	module_positive_composite	calibration_intercept	-0.0026435418216599407	platt
clinical_benefit	pan_cancer_without_secondary	GSE136961	module_positive_composite	calibration_slope	0.3626682466207872	platt
clinical_benefit	pan_cancer_without_secondary	GSE140901	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.147206635617476	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE140901	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE140901	module_logistic_l1_C0.05	exhaustion_checkpoint	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE140901	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE140901	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE140901	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE140901	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE140901	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
clinical_benefit	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.1648493105938897	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	exhaustion_checkpoint	0.015513626793972501	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE145996	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
clinical_benefit	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.11125462602313958	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	exhaustion_checkpoint	0.10297545825470905	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE168204	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
clinical_benefit	pan_cancer_without_secondary	GSE176307	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	GSE176307	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	GSE176307	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	GSE176307	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	GSE176307	module_positive_composite	trm_tls	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	GSE176307	module_positive_composite	calibration_intercept	0.004910217240145308	platt
clinical_benefit	pan_cancer_without_secondary	GSE176307	module_positive_composite	calibration_slope	0.4024750644706309	platt
clinical_benefit	pan_cancer_without_secondary	GSE67501	module_prior_composite	ifn_t_cell_inflamed	1.0	fixed_prior
clinical_benefit	pan_cancer_without_secondary	GSE67501	module_prior_composite	cytotoxic_cd8	0.5	fixed_prior
clinical_benefit	pan_cancer_without_secondary	GSE67501	module_prior_composite	exhaustion_checkpoint	0.25	fixed_prior
clinical_benefit	pan_cancer_without_secondary	GSE67501	module_prior_composite	antigen_presentation	0.5	fixed_prior
clinical_benefit	pan_cancer_without_secondary	GSE67501	module_prior_composite	myeloid_suppression	-0.5	fixed_prior
clinical_benefit	pan_cancer_without_secondary	GSE67501	module_prior_composite	stromal_exclusion	-0.5	fixed_prior
clinical_benefit	pan_cancer_without_secondary	GSE67501	module_prior_composite	trm_tls	0.25	fixed_prior
clinical_benefit	pan_cancer_without_secondary	GSE67501	module_prior_composite	calibration_intercept	-0.0033542370914389974	platt
clinical_benefit	pan_cancer_without_secondary	GSE67501	module_prior_composite	calibration_slope	0.22353092386678552	platt
clinical_benefit	pan_cancer_without_secondary	GSE78220	module_logistic_l2_C1	ifn_t_cell_inflamed	0.42593990094247963	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE78220	module_logistic_l2_C1	cytotoxic_cd8	-0.10521310011765114	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE78220	module_logistic_l2_C1	exhaustion_checkpoint	0.5482749171136807	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE78220	module_logistic_l2_C1	antigen_presentation	-0.08059191472061109	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE78220	module_logistic_l2_C1	myeloid_suppression	-0.1311024383336697	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE78220	module_logistic_l2_C1	stromal_exclusion	-0.0421509438453473	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE78220	module_logistic_l2_C1	trm_tls	-0.30241745611003235	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE78220	module_logistic_l2_C1	intercept	-0.0025609790699977	scaled_logistic_intercept
clinical_benefit	pan_cancer_without_secondary	GSE91061	module_logistic_l1_C0.05	ifn_t_cell_inflamed	0.15169195337756244	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE91061	module_logistic_l1_C0.05	cytotoxic_cd8	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE91061	module_logistic_l1_C0.05	exhaustion_checkpoint	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE91061	module_logistic_l1_C0.05	antigen_presentation	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE91061	module_logistic_l1_C0.05	myeloid_suppression	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE91061	module_logistic_l1_C0.05	stromal_exclusion	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE91061	module_logistic_l1_C0.05	trm_tls	0.0	scaled_logistic_coef
clinical_benefit	pan_cancer_without_secondary	GSE91061	module_logistic_l1_C0.05	intercept	0.0	scaled_logistic_intercept
clinical_benefit	pan_cancer_without_secondary	GSE93157	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	GSE93157	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	GSE93157	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	GSE93157	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	GSE93157	module_positive_composite	trm_tls	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	GSE93157	module_positive_composite	calibration_intercept	-0.006532568230644421	platt
clinical_benefit	pan_cancer_without_secondary	GSE93157	module_positive_composite	calibration_slope	0.4592530222952792	platt
clinical_benefit	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_positive_composite	trm_tls	1.0	fixed_positive_mean
clinical_benefit	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_positive_composite	calibration_intercept	-0.00505999484829363	platt
clinical_benefit	pan_cancer_without_secondary	PRJEB23709_PD1_PRE	module_positive_composite	calibration_slope	0.3728517818554299	platt
clinical_benefit	secondary_confounded_transfer	GSE165252	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
clinical_benefit	secondary_confounded_transfer	GSE165252	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
clinical_benefit	secondary_confounded_transfer	GSE165252	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
clinical_benefit	secondary_confounded_transfer	GSE165252	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
clinical_benefit	secondary_confounded_transfer	GSE165252	module_positive_composite	trm_tls	1.0	fixed_positive_mean
clinical_benefit	secondary_confounded_transfer	GSE165252	module_positive_composite	calibration_intercept	-0.0036768609425115737	platt
clinical_benefit	secondary_confounded_transfer	GSE165252	module_positive_composite	calibration_slope	0.41051091882260105	platt
clinical_benefit	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
clinical_benefit	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
clinical_benefit	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
clinical_benefit	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
clinical_benefit	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_positive_composite	trm_tls	1.0	fixed_positive_mean
clinical_benefit	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_positive_composite	calibration_intercept	-0.0036768609425115737	platt
clinical_benefit	secondary_confounded_transfer	PRJEB23709_COMBO_PRE	module_positive_composite	calibration_slope	0.41051091882260105	platt
clinical_benefit	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_positive_composite	ifn_t_cell_inflamed	1.0	fixed_positive_mean
clinical_benefit	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_positive_composite	cytotoxic_cd8	1.0	fixed_positive_mean
clinical_benefit	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_positive_composite	exhaustion_checkpoint	1.0	fixed_positive_mean
clinical_benefit	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_positive_composite	antigen_presentation	1.0	fixed_positive_mean
clinical_benefit	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_positive_composite	trm_tls	1.0	fixed_positive_mean
clinical_benefit	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_positive_composite	calibration_intercept	-0.0036768609425115737	platt
clinical_benefit	secondary_confounded_transfer	PHS000452_LIU_LIKE_PRE	module_positive_composite	calibration_slope	0.41051091882260105	platt
