mean_delta	ci_low	ci_high	p_value	endpoint	stratum	comparison	baseline_model	n_samples	target_AUROC	baseline_AUROC	target_AUPRC	baseline_AUPRC	target_ECE	baseline_ECE	is_strong_baseline	status	fdr_q
-0.10496321492514563	-0.23974528215431862	0.022240513770650755	0.13	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModuleIFNConsensus	EcoNiche-Opt-ModuleIFNConsensus	117	0.5174556213017751	0.6218934911242604	0.5756741122855475	0.6684555124797884	0.23851013810755087	0.15363249603954868	False	computed_from_matched_predictions	0.38999999999999996
-0.09641737393510293	-0.23523213971416498	0.031457573688756485	0.188	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-AdaptiveConsensus	EcoNiche-Opt-AdaptiveConsensus	117	0.5174556213017751	0.6130177514792899	0.5756741122855475	0.6597394301543367	0.23851013810755087	0.13842744291104417	False	computed_from_matched_predictions	0.4200000000000001
-0.09227148315375981	-0.22580297985403422	0.04076997180783997	0.216	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_CXCL9	CXCL9	117	0.5174556213017751	0.6091715976331361	0.5756741122855475	0.6514673145156493	0.23851013810755087	0.1371979644471566	True	computed_from_matched_predictions	0.4200000000000001
-0.08660237945597177	-0.21824713134655857	0.04140187540667978	0.242	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_IFNG	IFNG	117	0.5174556213017751	0.6038461538461539	0.5756741122855475	0.6477402833805431	0.23851013810755087	0.12881855245301177	True	computed_from_matched_predictions	0.4200000000000001
-0.08295864871284309	-0.23049010820544436	0.054982121726603876	0.278	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_TIDE_dysfunction	TIDE_dysfunction	117	0.5174556213017751	0.5985207100591717	0.5756741122855475	0.6445391360694432	0.23851013810755087	0.17297473563353344	True	computed_from_matched_predictions	0.4200000000000001
-0.08078326224003696	-0.21825834589154816	0.0501214849664721	0.28	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_TIG	TIG	117	0.5174556213017751	0.5973372781065088	0.5756741122855475	0.6488034256124815	0.23851013810755087	0.1592303436672448	True	computed_from_matched_predictions	0.4200000000000001
-0.06822014381005376	-0.2081446570156249	0.07314210250468933	0.4	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ImmuneComposite	EcoNiche-Opt-ImmuneComposite	117	0.5174556213017751	0.585207100591716	0.5756741122855475	0.6220074493883336	0.23851013810755087	0.15687629376731063	True	computed_from_matched_predictions	0.5538461538461539
-0.06223691273402139	-0.11734270948945616	-0.003948397265871426	0.034	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-WordNoInteraction	EcoNiche-Opt-WordNoInteraction	117	0.5174556213017751	0.5798816568047338	0.5756741122855475	0.645492412551462	0.23851013810755087	0.13311678405351043	True	computed_from_matched_predictions	0.23399999999999999
-0.04590906494377063	-0.10111891600200061	0.008629468193947935	0.126	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePrior	EcoNiche-Opt-ModulePrior	117	0.5174556213017751	0.56301775147929	0.5756741122855475	0.5932509206281603	0.23851013810755087	0.15504783198779737	False	computed_from_matched_predictions	0.38999999999999996
-0.043956542451293656	-0.18704136106338923	0.0914288851313877	0.574	clinical_benefit	melanoma_core_high_evidence	EcoNiche-Opt-WordFullGraph_vs_CYT	CYT	117	0.5174556213017751	0.5603550295857989	0.5756741122855475	0.6114569765765103	0.23851013810755087	0.1781106463451262	True	computed_from_matched_predictions	0.7379999999999999
