endpoint	stratum	holdout	candidate	inner_mean_AUROC	inner_mean_AUPRC	inner_mean_balanced_accuracy	inner_mean_ECE	inner_sd_AUROC	performance_score	selection_score	bio_cell_specificity	bio_pathway	bio_network	bio_lr	bio_direction_stability	penalty_size	penalty_batch	penalty_leakage	penalty_redundancy	penalty_therapy_confounding	bio_bonus	bio_penalty	bio_objective_delta
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_positive_composite	0.5564102564102563	0.5717864621255365	0.48498168498168504	0.14884919717255138	0.054874191177006905	0.6092486637656174	0.6092486637656174													
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	word_full_graph	0.5680250305250305	0.5319678025591549	0.5066544566544566	0.2950434795335958	0.18263486850820643	0.5201123208549365	0.6073628029912089	0.475	0.0	1.0	0.0	0.8916666666666666	0.4074074074074074	0.22507828327842938	0.0	0.35391425649092895	0.20169158827887682	0.14933333333333332	0.06208285119706094	0.08725048213627237
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	word_no_interaction	0.6733211233211233	0.6327481107133127	0.5175824175824176	0.20801943860172076	0.18379862823656415	0.6485627567748634	0.6678318532723917	0.5	0.0	0.0	0.0	0.9068627450980393	0.2962962962962963	0.5278614008618568	0.0	0.28633473536289605	0.49764844842739314	0.11254901960784314	0.09327992311031487	0.019269096497528268
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	word_unsigned_graph	0.42593101343101347	0.41607840213719866	0.4097680097680098	0.43149672538910416	0.010498325311442356	0.4185784989346192	0.49833055059375253	0.5238095238095238	0.0	1.0	0.0	0.9126984126984126	0.4444444444444444	0.21133055752708876	0.0	0.5307925988826123	0.2788946187485216	0.1549206349206349	0.07516858326150158	0.07975205165913332
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	word_no_bio_objective	0.5393467643467643	0.5253943216877546	0.5812423687423688	0.3216556814467481	0.2990271034345449	0.4381377661901007	0.4381377661901007	0.5641025641025641	0.0	1.0	0.0	0.8846153846153846	0.3888888888888889	0.11968320124385039	0.0	0.2900210193282054	0.1827502108191695	0.15589743589743588	0.04876877316243233	0.10712866273500354
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_logistic_l1_C0.05	0.5	0.4313429075333837	0.5	0.12862181909800954	0.0	0.5465671453766692	0.5465671453766692													
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_logistic_l1_C0.25	0.5112179487179488	0.528138580594721	0.4686355311355312	0.14473889168629991	0.008580330344128763	0.5610566543044614	0.5610566543044614													
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_logistic_l1_C1	0.501037851037851	0.48829259270828124	0.5290750915750916	0.20753103210460253	0.058689338734292405	0.5519062352520197	0.5519062352520197													
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_logistic_l2_C0.05	0.5163156288156289	0.5322174724574892	0.4718406593406594	0.1842480589924902	0.032837903676126615	0.5665185354055363	0.5665185354055363													
primary_recist	melanoma_recist_supported_primary	PRJEB23709_PD1_PRE	module_logistic_l2_C0.25	0.497481684981685	0.5061196372768543	0.49267399267399264	0.21215371380617656	0.08322151489784337	0.5474213664792273	0.5474213664792273													
