endpoint	stratum	holdout	model_name	selected_model	state	gene	direction	selection_frequency	training_abs_correlation	direction_stability	state_prior_seed	state_candidate_score
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	HLA-A	1.0	0.25	0.14007578656736994	1.0	1.0	1.7209245889082576
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc	PSMB9	1.0	0.5	0.21937248236257675	1.0	1.0	1.6863627756780941
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	CASC14,CASC15	1.0	0.25	0.6585910340921327	1.0	0.0	0.959598593124542
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	CD8B	1.0	0.25	0.18090133711821557	0.6666666666666666	1.0	1.5615787253927447
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	CTD-2201I18.1,SERINC5	1.0	1.0	0.6697495757450568	1.0	0.0	0.9716213584650262
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	CXCL10	1.0	0.25	0.1834480735089903	0.6666666666666666	1.0	1.564322705292872
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	CXCL9	1.0	0.25	0.23138148971873468	1.0	1.0	1.6993018748817432
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	GNLY	1.0	0.25	0.19209462867938673	1.0	1.0	1.6569722653385002
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	IFNG	1.0	0.5	0.13887660731735282	1.0	1.0	1.7196325338017235
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	MIR4763,MIRLET7A3,MIRLET7B,MIRLET7BHG	1.0	0.75	0.6960882960521982	1.0	0.0	1.0
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector	RILP,SCARF1	1.0	0.25	0.6656160906435411	1.0	0.0	0.9671677369291969
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction	HAVCR2	1.0	0.25	0.0119626422603376	0.6666666666666666	1.0	1.37955580982011
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction	IDO1	1.0	0.25	0.13435249275539665	0.6666666666666666	1.0	1.511424695408169
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction	PDCD1	1.0	0.5	0.16165301315795366	1.0	1.0	1.7441729613269834
